Index	Ts	t	HF	Weight	Tr	
8815	8.10E+02	8.82E+03	-8.21E+01	0	8.00E+02	
8816	8.10E+02	8.82E+03	-8.21E+01	0	8.00E+02	
8817	8.10E+02	8.82E+03	-8.21E+01	0	8.00E+02	
8818	8.10E+02	8.82E+03	-8.21E+01	0	8.00E+02	
8819	8.10E+02	8.82E+03	-8.21E+01	0	8.00E+02	
8820	8.10E+02	8.82E+03	-8.21E+01	0	8.00E+02	
8821	8.10E+02	8.82E+03	-8.21E+01	0	8.00E+02	
8822	8.10E+02	8.82E+03	-8.21E+01	0	8.00E+02	
8823	8.10E+02	8.82E+03	-8.21E+01	0	8.00E+02	
8824	8.10E+02	8.82E+03	-8.21E+01	0	8.00E+02	
8825	8.10E+02	8.83E+03	-8.21E+01	0	8.00E+02	
8826	8.10E+02	8.83E+03	-8.21E+01	0	8.00E+02	
8827	8.10E+02	8.83E+03	-8.21E+01	0	8.00E+02	
8828	8.10E+02	8.83E+03	-8.21E+01	0	8.00E+02	
8829	8.10E+02	8.83E+03	-8.21E+01	0	8.00E+02	
8830	8.10E+02	8.83E+03	-8.21E+01	0	8.00E+02	
8831	8.10E+02	8.83E+03	-8.21E+01	0	8.00E+02	
8832	8.10E+02	8.83E+03	-8.21E+01	0	8.00E+02	
8833	8.10E+02	8.83E+03	-8.22E+01	0	8.00E+02	
8834	8.10E+02	8.83E+03	-8.22E+01	0	8.00E+02	
8835	8.10E+02	8.84E+03	-8.22E+01	0	8.00E+02	
8836	8.10E+02	8.84E+03	-8.22E+01	0	8.00E+02	
8837	8.10E+02	8.84E+03	-8.22E+01	0	8.00E+02	
8838	8.10E+02	8.84E+03	-8.22E+01	0	8.00E+02	
8839	8.10E+02	8.84E+03	-8.22E+01	0	8.00E+02	
8840	8.10E+02	8.84E+03	-8.22E+01	0	8.00E+02	
8841	8.10E+02	8.84E+03	-8.22E+01	0	8.00E+02	
8842	8.10E+02	8.84E+03	-8.22E+01	0	8.00E+02	
8843	8.10E+02	8.84E+03	-8.22E+01	0	8.00E+02	
8844	8.10E+02	8.84E+03	-8.22E+01	0	8.00E+02	
8845	8.10E+02	8.85E+03	-8.22E+01	0	8.00E+02	
8846	8.10E+02	8.85E+03	-8.22E+01	0	8.00E+02	
8847	8.10E+02	8.85E+03	-8.22E+01	0	8.00E+02	
8848	8.10E+02	8.85E+03	-8.22E+01	0	8.00E+02	
8849	8.10E+02	8.85E+03	-8.22E+01	0	8.00E+02	
8850	8.10E+02	8.85E+03	-8.22E+01	0	8.00E+02	
8851	8.10E+02	8.85E+03	-8.23E+01	0	8.00E+02	
8852	8.10E+02	8.85E+03	-8.23E+01	0	8.00E+02	
8853	8.10E+02	8.85E+03	-8.23E+01	0	8.00E+02	
8854	8.10E+02	8.85E+03	-8.23E+01	0	8.00E+02	
8855	8.10E+02	8.86E+03	-8.23E+01	0	8.00E+02	
8856	8.10E+02	8.86E+03	-8.23E+01	0	8.00E+02	
8857	8.10E+02	8.86E+03	-8.23E+01	0	8.00E+02	
8858	8.10E+02	8.86E+03	-8.23E+01	0	8.00E+02	
8859	8.10E+02	8.86E+03	-8.23E+01	0	8.00E+02	
8860	8.10E+02	8.86E+03	-8.23E+01	0	8.00E+02	
8861	8.10E+02	8.86E+03	-8.23E+01	0	8.00E+02	
8862	8.10E+02	8.86E+03	-8.23E+01	0	8.00E+02	
8863	8.10E+02	8.86E+03	-8.23E+01	0	8.00E+02	
8864	8.10E+02	8.86E+03	-8.23E+01	0	8.00E+02	
8865	8.10E+02	8.87E+03	-8.23E+01	0	8.00E+02	
8866	8.10E+02	8.87E+03	-8.23E+01	0	8.00E+02	
8867	8.10E+02	8.87E+03	-8.23E+01	0	8.00E+02	
8868	8.10E+02	8.87E+03	-8.23E+01	0	8.00E+02	
8869	8.10E+02	8.87E+03	-8.23E+01	0	8.00E+02	
8870	8.10E+02	8.87E+03	-8.23E+01	0	8.00E+02	
8871	8.10E+02	8.87E+03	-8.23E+01	0	8.00E+02	
8872	8.10E+02	8.87E+03	-8.23E+01	0	8.00E+02	
8873	8.10E+02	8.87E+03	-8.23E+01	0	8.00E+02	
8874	8.10E+02	8.87E+03	-8.23E+01	0	8.00E+02	
8875	8.10E+02	8.88E+03	-8.23E+01	0	8.00E+02	
8876	8.10E+02	8.88E+03	-8.23E+01	0	8.00E+02	
8877	8.10E+02	8.88E+03	-8.23E+01	0	8.00E+02	
8878	8.10E+02	8.88E+03	-8.23E+01	0	8.00E+02	
8879	8.10E+02	8.88E+03	-8.23E+01	0	8.00E+02	
8880	8.10E+02	8.88E+03	-8.23E+01	0	8.00E+02	
8881	8.10E+02	8.88E+03	-8.23E+01	0	8.00E+02	
8882	8.10E+02	8.88E+03	-8.23E+01	0	8.00E+02	
8883	8.10E+02	8.88E+03	-8.23E+01	0	8.00E+02	
8884	8.10E+02	8.88E+03	-8.23E+01	0	8.00E+02	
8885	8.10E+02	8.89E+03	-8.23E+01	0	8.00E+02	
8886	8.10E+02	8.89E+03	-8.24E+01	0	8.00E+02	
8887	8.10E+02	8.89E+03	-8.24E+01	0	8.00E+02	
8888	8.10E+02	8.89E+03	-8.24E+01	0	8.00E+02	
8889	8.10E+02	8.89E+03	-8.24E+01	0	8.00E+02	
8890	8.10E+02	8.89E+03	-8.24E+01	0	8.00E+02	
8891	8.10E+02	8.89E+03	-8.24E+01	0	8.00E+02	
8892	8.10E+02	8.89E+03	-8.24E+01	0	8.00E+02	
8893	8.10E+02	8.89E+03	-8.24E+01	0	8.00E+02	
8894	8.10E+02	8.89E+03	-8.24E+01	0	8.00E+02	
8895	8.10E+02	8.90E+03	-8.24E+01	0	8.00E+02	
8896	8.10E+02	8.90E+03	-8.24E+01	0	8.00E+02	
8897	8.10E+02	8.90E+03	-8.24E+01	0	8.00E+02	
8898	8.10E+02	8.90E+03	-8.24E+01	0	8.00E+02	
8899	8.10E+02	8.90E+03	-8.24E+01	0	8.00E+02	
8900	8.10E+02	8.90E+03	-8.24E+01	0	8.00E+02	
8901	8.10E+02	8.90E+03	-8.24E+01	0	8.00E+02	
8902	8.10E+02	8.90E+03	-8.24E+01	0	8.00E+02	
8903	8.10E+02	8.90E+03	-8.24E+01	0	8.00E+02	
8904	8.10E+02	8.90E+03	-8.24E+01	0	8.00E+02	
8905	8.10E+02	8.91E+03	-8.24E+01	0	8.00E+02	
8906	8.10E+02	8.91E+03	-8.24E+01	0	8.00E+02	
8907	8.10E+02	8.91E+03	-8.24E+01	0	8.00E+02	
8908	8.10E+02	8.91E+03	-8.24E+01	0	8.00E+02	
8909	8.10E+02	8.91E+03	-8.24E+01	0	8.00E+02	
8910	8.10E+02	8.91E+03	-8.24E+01	0	8.00E+02	
8911	8.10E+02	8.91E+03	-8.24E+01	0	8.00E+02	
8912	8.10E+02	8.91E+03	-8.24E+01	0	8.00E+02	
8913	8.10E+02	8.91E+03	-8.24E+01	0	8.00E+02	
8914	8.10E+02	8.91E+03	-8.24E+01	0	8.00E+02	
8915	8.10E+02	8.92E+03	-8.24E+01	0	8.00E+02	
8916	8.10E+02	8.92E+03	-8.24E+01	0	8.00E+02	
8917	8.10E+02	8.92E+03	-8.24E+01	0	8.00E+02	
8918	8.10E+02	8.92E+03	-8.24E+01	0	8.00E+02	
8919	8.10E+02	8.92E+03	-8.24E+01	0	8.00E+02	
8920	8.10E+02	8.92E+03	-8.24E+01	0	8.00E+02	
8921	8.10E+02	8.92E+03	-8.24E+01	0	8.00E+02	
8922	8.10E+02	8.92E+03	-8.24E+01	0	8.00E+02	
8923	8.10E+02	8.92E+03	-8.24E+01	0	8.00E+02	
8924	8.10E+02	8.92E+03	-8.24E+01	0	8.00E+02	
8925	8.10E+02	8.93E+03	-8.24E+01	0	8.00E+02	
8926	8.10E+02	8.93E+03	-8.24E+01	0	8.00E+02	
8927	8.10E+02	8.93E+03	-8.24E+01	0	8.00E+02	
8928	8.10E+02	8.93E+03	-8.25E+01	0	8.00E+02	
8929	8.10E+02	8.93E+03	-8.25E+01	0	8.00E+02	
8930	8.10E+02	8.93E+03	-8.25E+01	0	8.00E+02	
8931	8.10E+02	8.93E+03	-8.25E+01	0	8.00E+02	
8932	8.10E+02	8.93E+03	-8.25E+01	0	8.00E+02	
8933	8.10E+02	8.93E+03	-8.25E+01	0	8.00E+02	
8934	8.10E+02	8.93E+03	-8.25E+01	0	8.00E+02	
8935	8.10E+02	8.94E+03	-8.25E+01	0	8.00E+02	
8936	8.10E+02	8.94E+03	-8.25E+01	0	8.00E+02	
8937	8.10E+02	8.94E+03	-8.25E+01	0	8.00E+02	
8938	8.10E+02	8.94E+03	-8.25E+01	0	8.00E+02	
8939	8.10E+02	8.94E+03	-8.25E+01	0	8.00E+02	
8940	8.10E+02	8.94E+03	-8.25E+01	0	8.00E+02	
8941	8.10E+02	8.94E+03	-8.25E+01	0	8.00E+02	
8942	8.10E+02	8.94E+03	-8.25E+01	0	8.00E+02	
8943	8.10E+02	8.94E+03	-8.25E+01	0	8.00E+02	
8944	8.10E+02	8.94E+03	-8.25E+01	0	8.00E+02	
8945	8.10E+02	8.95E+03	-8.25E+01	0	8.00E+02	
8946	8.10E+02	8.95E+03	-8.25E+01	0	8.00E+02	
8947	8.10E+02	8.95E+03	-8.25E+01	0	8.00E+02	
8948	8.10E+02	8.95E+03	-8.25E+01	0	8.00E+02	
8949	8.10E+02	8.95E+03	-8.25E+01	0	8.00E+02	
8950	8.10E+02	8.95E+03	-8.25E+01	0	8.00E+02	
8951	8.10E+02	8.95E+03	-8.25E+01	0	8.00E+02	
8952	8.10E+02	8.95E+03	-8.25E+01	0	8.00E+02	
8953	8.10E+02	8.95E+03	-8.25E+01	0	8.00E+02	
8954	8.10E+02	8.95E+03	-8.25E+01	0	8.00E+02	
8955	8.10E+02	8.96E+03	-8.25E+01	0	8.00E+02	
8956	8.10E+02	8.96E+03	-8.25E+01	0	8.00E+02	
8957	8.10E+02	8.96E+03	-8.25E+01	0	8.00E+02	
8958	8.10E+02	8.96E+03	-8.25E+01	0	8.00E+02	
8959	8.10E+02	8.96E+03	-8.25E+01	0	8.00E+02	
8960	8.10E+02	8.96E+03	-8.25E+01	0	8.00E+02	
8961	8.10E+02	8.96E+03	-8.25E+01	0	8.00E+02	
8962	8.10E+02	8.96E+03	-8.25E+01	0	8.00E+02	
8963	8.10E+02	8.96E+03	-8.25E+01	0	8.00E+02	
8964	8.10E+02	8.96E+03	-8.25E+01	0	8.00E+02	
8965	8.10E+02	8.97E+03	-8.25E+01	0	8.00E+02	
8966	8.10E+02	8.97E+03	-8.25E+01	0	8.00E+02	
8967	8.10E+02	8.97E+03	-8.25E+01	0	8.00E+02	
8968	8.10E+02	8.97E+03	-8.25E+01	0	8.00E+02	
8969	8.10E+02	8.97E+03	-8.25E+01	0	8.00E+02	
8970	8.10E+02	8.97E+03	-8.25E+01	0	8.00E+02	
8971	8.10E+02	8.97E+03	-8.25E+01	0	8.00E+02	
8972	8.10E+02	8.97E+03	-8.25E+01	0	8.00E+02	
8973	8.10E+02	8.97E+03	-8.25E+01	0	8.00E+02	
8974	8.10E+02	8.97E+03	-8.25E+01	0	8.00E+02	
8975	8.10E+02	8.98E+03	-8.25E+01	0	8.00E+02	
8976	8.10E+02	8.98E+03	-8.25E+01	0	8.00E+02	
8977	8.10E+02	8.98E+03	-8.25E+01	0	8.00E+02	
8978	8.10E+02	8.98E+03	-8.25E+01	0	8.00E+02	
8979	8.10E+02	8.98E+03	-8.25E+01	0	8.00E+02	
8980	8.10E+02	8.98E+03	-8.25E+01	0	8.00E+02	
8981	8.10E+02	8.98E+03	-8.25E+01	0	8.00E+02	
8982	8.10E+02	8.98E+03	-8.25E+01	0	8.00E+02	
8983	8.10E+02	8.98E+03	-8.26E+01	0	8.00E+02	
8984	8.10E+02	8.98E+03	-8.26E+01	0	8.00E+02	
8985	8.10E+02	8.99E+03	-8.26E+01	0	8.00E+02	
8986	8.10E+02	8.99E+03	-8.26E+01	0	8.00E+02	
8987	8.10E+02	8.99E+03	-8.26E+01	0	8.00E+02	
8988	8.10E+02	8.99E+03	-8.26E+01	0	8.00E+02	
8989	8.10E+02	8.99E+03	-8.26E+01	0	8.00E+02	
8990	8.10E+02	8.99E+03	-8.26E+01	0	8.00E+02	
8991	8.10E+02	8.99E+03	-8.26E+01	0	8.00E+02	
8992	8.10E+02	8.99E+03	-8.26E+01	0	8.00E+02	
8993	8.10E+02	8.99E+03	-8.26E+01	0	8.00E+02	
8994	8.10E+02	8.99E+03	-8.26E+01	0	8.00E+02	
8995	8.10E+02	9.00E+03	-8.26E+01	0	8.00E+02	
8996	8.10E+02	9.00E+03	-8.26E+01	0	8.00E+02	
8997	8.10E+02	9.00E+03	-8.26E+01	0	8.00E+02	
8998	8.10E+02	9.00E+03	-8.26E+01	0	8.00E+02	
8999	8.10E+02	9.00E+03	-8.26E+01	0	8.00E+02	
9000	8.10E+02	9.00E+03	-8.26E+01	0	8.00E+02	
9001	8.10E+02	9.00E+03	-8.26E+01	0	8.00E+02	
9002	8.10E+02	9.00E+03	-8.26E+01	0	8.00E+02	
9003	8.10E+02	9.00E+03	-8.26E+01	0	8.00E+02	
9004	8.10E+02	9.00E+03	-8.26E+01	0	8.00E+02	
9005	8.10E+02	9.01E+03	-8.26E+01	0	8.00E+02	
9006	8.10E+02	9.01E+03	-8.26E+01	0	8.00E+02	
9007	8.10E+02	9.01E+03	-8.26E+01	0	8.00E+02	
9008	8.10E+02	9.01E+03	-8.26E+01	0	8.00E+02	
9009	8.10E+02	9.01E+03	-8.26E+01	0	8.00E+02	
9010	8.10E+02	9.01E+03	-8.26E+01	0	8.00E+02	
9011	8.10E+02	9.01E+03	-8.26E+01	0	8.00E+02	
9012	8.10E+02	9.01E+03	-8.26E+01	0	8.00E+02	
9013	8.10E+02	9.01E+03	-8.26E+01	0	8.00E+02	
9014	8.10E+02	9.01E+03	-8.26E+01	0	8.00E+02	
9015	8.10E+02	9.02E+03	-8.26E+01	0	8.00E+02	
9016	8.10E+02	9.02E+03	-8.26E+01	0	8.00E+02	
9017	8.10E+02	9.02E+03	-8.26E+01	0	8.00E+02	
9018	8.10E+02	9.02E+03	-8.26E+01	0	8.00E+02	
9019	8.10E+02	9.02E+03	-8.26E+01	0	8.00E+02	
9020	8.10E+02	9.02E+03	-8.27E+01	0	8.00E+02	
9021	8.10E+02	9.02E+03	-8.27E+01	0	8.00E+02	
9022	8.10E+02	9.02E+03	-8.27E+01	0	8.00E+02	
9023	8.10E+02	9.02E+03	-8.27E+01	0	8.00E+02	
9024	8.10E+02	9.02E+03	-8.26E+01	0	8.00E+02	
9025	8.10E+02	9.03E+03	-8.26E+01	0	8.00E+02	
9026	8.10E+02	9.03E+03	-8.26E+01	0	8.00E+02	
9027	8.10E+02	9.03E+03	-8.26E+01	0	8.00E+02	
9028	8.10E+02	9.03E+03	-8.26E+01	0	8.00E+02	
9029	8.10E+02	9.03E+03	-8.26E+01	0	8.00E+02	
9030	8.10E+02	9.03E+03	-8.26E+01	0	8.00E+02	
9031	8.10E+02	9.03E+03	-8.26E+01	0	8.00E+02	
9032	8.10E+02	9.03E+03	-8.26E+01	0	8.00E+02	
9033	8.10E+02	9.03E+03	-8.26E+01	0	8.00E+02	
9034	8.10E+02	9.03E+03	-8.26E+01	0	8.00E+02	
9035	8.10E+02	9.04E+03	-8.26E+01	0	8.00E+02	
9036	8.10E+02	9.04E+03	-8.26E+01	0	8.00E+02	
9037	8.10E+02	9.04E+03	-8.26E+01	0	8.00E+02	
9038	8.10E+02	9.04E+03	-8.26E+01	0	8.00E+02	
9039	8.10E+02	9.04E+03	-8.26E+01	0	8.00E+02	
9040	8.10E+02	9.04E+03	-8.26E+01	0	8.00E+02	
9041	8.10E+02	9.04E+03	-8.26E+01	0	8.00E+02	
9042	8.10E+02	9.04E+03	-8.26E+01	0	8.00E+02	
9043	8.10E+02	9.04E+03	-8.26E+01	0	8.00E+02	
9044	8.10E+02	9.04E+03	-8.26E+01	0	8.00E+02	
9045	8.10E+02	9.05E+03	-8.26E+01	0	8.00E+02	
9046	8.10E+02	9.05E+03	-8.26E+01	0	8.00E+02	
9047	8.10E+02	9.05E+03	-8.26E+01	0	8.00E+02	
9048	8.10E+02	9.05E+03	-8.26E+01	0	8.00E+02	
9049	8.10E+02	9.05E+03	-8.26E+01	0	8.00E+02	
9050	8.10E+02	9.05E+03	-8.26E+01	0	8.00E+02	
9051	8.10E+02	9.05E+03	-8.26E+01	0	8.00E+02	
9052	8.10E+02	9.05E+03	-8.26E+01	0	8.00E+02	
9053	8.10E+02	9.05E+03	-8.26E+01	0	8.00E+02	
9054	8.10E+02	9.05E+03	-8.26E+01	0	8.00E+02	
9055	8.10E+02	9.06E+03	-8.26E+01	0	8.00E+02	
9056	8.10E+02	9.06E+03	-8.26E+01	0	8.00E+02	
9057	8.10E+02	9.06E+03	-8.26E+01	0	8.00E+02	
9058	8.10E+02	9.06E+03	-8.26E+01	0	8.00E+02	
9059	8.10E+02	9.06E+03	-8.26E+01	0	8.00E+02	
9060	8.10E+02	9.06E+03	-8.26E+01	0	8.00E+02	
9061	8.10E+02	9.06E+03	-8.26E+01	0	8.00E+02	
9062	8.10E+02	9.06E+03	-8.26E+01	0	8.00E+02	
9063	8.10E+02	9.06E+03	-8.26E+01	0	8.00E+02	
9064	8.10E+02	9.06E+03	-8.26E+01	0	8.00E+02	
9065	8.10E+02	9.07E+03	-8.26E+01	0	8.00E+02	
9066	8.10E+02	9.07E+03	-8.27E+01	0	8.00E+02	
9067	8.10E+02	9.07E+03	-8.27E+01	0	8.00E+02	
9068	8.10E+02	9.07E+03	-8.27E+01	0	8.00E+02	
9069	8.10E+02	9.07E+03	-8.27E+01	0	8.00E+02	
9070	8.10E+02	9.07E+03	-8.27E+01	0	8.00E+02	
9071	8.10E+02	9.07E+03	-8.27E+01	0	8.00E+02	
9072	8.10E+02	9.07E+03	-8.27E+01	0	8.00E+02	
9073	8.10E+02	9.07E+03	-8.27E+01	0	8.00E+02	
9074	8.10E+02	9.07E+03	-8.27E+01	0	8.00E+02	
9075	8.10E+02	9.08E+03	-8.27E+01	0	8.00E+02	
9076	8.10E+02	9.08E+03	-8.27E+01	0	8.00E+02	
9077	8.10E+02	9.08E+03	-8.27E+01	0	8.00E+02	
9078	8.10E+02	9.08E+03	-8.27E+01	0	8.00E+02	
9079	8.10E+02	9.08E+03	-8.27E+01	0	8.00E+02	
9080	8.10E+02	9.08E+03	-8.27E+01	0	8.00E+02	
9081	8.10E+02	9.08E+03	-8.27E+01	0	8.00E+02	
9082	8.10E+02	9.08E+03	-8.27E+01	0	8.00E+02	
9083	8.10E+02	9.08E+03	-8.27E+01	0	8.00E+02	
9084	8.10E+02	9.08E+03	-8.27E+01	0	8.00E+02	
9085	8.10E+02	9.09E+03	-8.27E+01	0	8.00E+02	
9086	8.10E+02	9.09E+03	-8.27E+01	0	8.00E+02	
9087	8.10E+02	9.09E+03	-8.27E+01	0	8.00E+02	
9088	8.10E+02	9.09E+03	-8.27E+01	0	8.00E+02	
9089	8.10E+02	9.09E+03	-8.27E+01	0	8.00E+02	
9090	8.10E+02	9.09E+03	-8.27E+01	0	8.00E+02	
9091	8.10E+02	9.09E+03	-8.27E+01	0	8.00E+02	
9092	8.10E+02	9.09E+03	-8.27E+01	0	8.00E+02	
9093	8.10E+02	9.09E+03	-8.27E+01	0	8.00E+02	
9094	8.10E+02	9.09E+03	-8.27E+01	0	8.00E+02	
9095	8.10E+02	9.10E+03	-8.27E+01	0	8.00E+02	
9096	8.10E+02	9.10E+03	-8.27E+01	0	8.00E+02	
9097	8.10E+02	9.10E+03	-8.27E+01	0	8.00E+02	
9098	8.10E+02	9.10E+03	-8.27E+01	0	8.00E+02	
9099	8.10E+02	9.10E+03	-8.27E+01	0	8.00E+02	
9100	8.10E+02	9.10E+03	-8.27E+01	0	8.00E+02	
9101	8.10E+02	9.10E+03	-8.27E+01	0	8.00E+02	
9102	8.10E+02	9.10E+03	-8.27E+01	0	8.00E+02	
9103	8.10E+02	9.10E+03	-8.27E+01	0	8.00E+02	
9104	8.10E+02	9.10E+03	-8.27E+01	0	8.00E+02	
9105	8.10E+02	9.11E+03	-8.27E+01	0	8.00E+02	
9106	8.10E+02	9.11E+03	-8.27E+01	0	8.00E+02	
9107	8.10E+02	9.11E+03	-8.27E+01	0	8.00E+02	
9108	8.10E+02	9.11E+03	-8.27E+01	0	8.00E+02	
9109	8.10E+02	9.11E+03	-8.27E+01	0	8.00E+02	
9110	8.10E+02	9.11E+03	-8.27E+01	0	8.00E+02	
9111	8.10E+02	9.11E+03	-8.27E+01	0	8.00E+02	
9112	8.10E+02	9.11E+03	-8.27E+01	0	8.00E+02	
9113	8.10E+02	9.11E+03	-8.27E+01	0	8.00E+02	
9114	8.10E+02	9.11E+03	-8.27E+01	0	8.00E+02	
9115	8.10E+02	9.12E+03	-8.27E+01	0	8.00E+02	
9116	8.10E+02	9.12E+03	-8.27E+01	0	8.00E+02	
9117	8.10E+02	9.12E+03	-8.27E+01	0	8.00E+02	
9118	8.10E+02	9.12E+03	-8.27E+01	0	8.00E+02	
9119	8.10E+02	9.12E+03	-8.27E+01	0	8.00E+02	
9120	8.10E+02	9.12E+03	-8.27E+01	0	8.00E+02	
9121	8.10E+02	9.12E+03	-8.27E+01	0	8.00E+02	
9122	8.10E+02	9.12E+03	-8.27E+01	0	8.00E+02	
9123	8.10E+02	9.12E+03	-8.27E+01	0	8.00E+02	
9124	8.10E+02	9.12E+03	-8.27E+01	0	8.00E+02	
9125	8.10E+02	9.13E+03	-8.27E+01	0	8.00E+02	
9126	8.10E+02	9.13E+03	-8.27E+01	0	8.00E+02	
9127	8.10E+02	9.13E+03	-8.27E+01	0	8.00E+02	
9128	8.10E+02	9.13E+03	-8.27E+01	0	8.00E+02	
9129	8.10E+02	9.13E+03	-8.27E+01	0	8.00E+02	
9130	8.10E+02	9.13E+03	-8.27E+01	0	8.00E+02	
9131	8.10E+02	9.13E+03	-8.27E+01	0	8.00E+02	
9132	8.10E+02	9.13E+03	-8.27E+01	0	8.00E+02	
9133	8.10E+02	9.13E+03	-8.27E+01	0	8.00E+02	
9134	8.10E+02	9.13E+03	-8.27E+01	0	8.00E+02	
9135	8.10E+02	9.14E+03	-8.27E+01	0	8.00E+02	
9136	8.10E+02	9.14E+03	-8.27E+01	0	8.00E+02	
9137	8.10E+02	9.14E+03	-8.27E+01	0	8.00E+02	
9138	8.10E+02	9.14E+03	-8.27E+01	0	8.00E+02	
9139	8.10E+02	9.14E+03	-8.27E+01	0	8.00E+02	
9140	8.10E+02	9.14E+03	-8.27E+01	0	8.00E+02	
9141	8.10E+02	9.14E+03	-8.27E+01	0	8.00E+02	
9142	8.10E+02	9.14E+03	-8.27E+01	0	8.00E+02	
9143	8.10E+02	9.14E+03	-8.27E+01	0	8.00E+02	
9144	8.10E+02	9.14E+03	-8.27E+01	0	8.00E+02	
9145	8.10E+02	9.15E+03	-8.27E+01	0	8.00E+02	
9146	8.10E+02	9.15E+03	-8.27E+01	0	8.00E+02	
9147	8.10E+02	9.15E+03	-8.27E+01	0	8.00E+02	
9148	8.10E+02	9.15E+03	-8.27E+01	0	8.00E+02	
9149	8.10E+02	9.15E+03	-8.27E+01	0	8.00E+02	
9150	8.10E+02	9.15E+03	-8.27E+01	0	8.00E+02	
9151	8.10E+02	9.15E+03	-8.27E+01	0	8.00E+02	
9152	8.10E+02	9.15E+03	-8.27E+01	0	8.00E+02	
9153	8.10E+02	9.15E+03	-8.27E+01	0	8.00E+02	
9154	8.10E+02	9.15E+03	-8.27E+01	0	8.00E+02	
9155	8.10E+02	9.16E+03	-8.27E+01	0	8.00E+02	
9156	8.10E+02	9.16E+03	-8.27E+01	0	8.00E+02	
9157	8.10E+02	9.16E+03	-8.27E+01	0	8.00E+02	
9158	8.10E+02	9.16E+03	-8.27E+01	0	8.00E+02	
9159	8.10E+02	9.16E+03	-8.27E+01	0	8.00E+02	
9160	8.10E+02	9.16E+03	-8.27E+01	0	8.00E+02	
9161	8.10E+02	9.16E+03	-8.27E+01	0	8.00E+02	
9162	8.10E+02	9.16E+03	-8.27E+01	0	8.00E+02	
9163	8.10E+02	9.16E+03	-8.27E+01	0	8.00E+02	
9164	8.10E+02	9.16E+03	-8.27E+01	0	8.00E+02	
9165	8.10E+02	9.17E+03	-8.27E+01	0	8.00E+02	
9166	8.10E+02	9.17E+03	-8.27E+01	0	8.00E+02	
9167	8.10E+02	9.17E+03	-8.27E+01	0	8.00E+02	
9168	8.10E+02	9.17E+03	-8.27E+01	0	8.00E+02	
9169	8.10E+02	9.17E+03	-8.27E+01	0	8.00E+02	
9170	8.10E+02	9.17E+03	-8.27E+01	0	8.00E+02	
9171	8.10E+02	9.17E+03	-8.27E+01	0	8.00E+02	
9172	8.10E+02	9.17E+03	-8.27E+01	0	8.00E+02	
9173	8.10E+02	9.17E+03	-8.27E+01	0	8.00E+02	
9174	8.10E+02	9.17E+03	-8.27E+01	0	8.00E+02	
9175	8.10E+02	9.18E+03	-8.27E+01	0	8.00E+02	
9176	8.10E+02	9.18E+03	-8.27E+01	0	8.00E+02	
9177	8.10E+02	9.18E+03	-8.27E+01	0	8.00E+02	
9178	8.10E+02	9.18E+03	-8.27E+01	0	8.00E+02	
9179	8.10E+02	9.18E+03	-8.27E+01	0	8.00E+02	
9180	8.10E+02	9.18E+03	-8.27E+01	0	8.00E+02	
9181	8.10E+02	9.18E+03	-8.27E+01	0	8.00E+02	
9182	8.10E+02	9.18E+03	-8.27E+01	0	8.00E+02	
9183	8.10E+02	9.18E+03	-8.27E+01	0	8.00E+02	
9184	8.10E+02	9.18E+03	-8.27E+01	0	8.00E+02	
9185	8.10E+02	9.19E+03	-8.27E+01	0	8.00E+02	
9186	8.10E+02	9.19E+03	-8.27E+01	0	8.00E+02	
9187	8.10E+02	9.19E+03	-8.27E+01	0	8.00E+02	
9188	8.10E+02	9.19E+03	-8.27E+01	0	8.00E+02	
9189	8.10E+02	9.19E+03	-8.27E+01	0	8.00E+02	
9190	8.10E+02	9.19E+03	-8.27E+01	0	8.00E+02	
9191	8.10E+02	9.19E+03	-8.27E+01	0	8.00E+02	
9192	8.10E+02	9.19E+03	-8.27E+01	0	8.00E+02	
9193	8.10E+02	9.19E+03	-8.27E+01	0	8.00E+02	
9194	8.10E+02	9.19E+03	-8.27E+01	0	8.00E+02	
9195	8.10E+02	9.20E+03	-8.27E+01	0	8.00E+02	
9196	8.10E+02	9.20E+03	-8.27E+01	0	8.00E+02	
9197	8.10E+02	9.20E+03	-8.27E+01	0	8.00E+02	
9198	8.10E+02	9.20E+03	-8.27E+01	0	8.00E+02	
9199	8.10E+02	9.20E+03	-8.27E+01	0	8.00E+02	
9200	8.10E+02	9.20E+03	-8.27E+01	0	8.00E+02	
9201	8.10E+02	9.20E+03	-8.27E+01	0	8.00E+02	
9202	8.10E+02	9.20E+03	-8.27E+01	0	8.00E+02	
9203	8.10E+02	9.20E+03	-8.27E+01	0	8.00E+02	
9204	8.10E+02	9.20E+03	-8.27E+01	0	8.00E+02	
9205	8.10E+02	9.21E+03	-8.27E+01	0	8.00E+02	
9206	8.10E+02	9.21E+03	-8.27E+01	0	8.00E+02	
9207	8.10E+02	9.21E+03	-8.27E+01	0	8.00E+02	
9208	8.10E+02	9.21E+03	-8.27E+01	0	8.00E+02	
9209	8.10E+02	9.21E+03	-8.27E+01	0	8.00E+02	
9210	8.10E+02	9.21E+03	-8.27E+01	0	8.00E+02	
9211	8.10E+02	9.21E+03	-8.27E+01	0	8.00E+02	
9212	8.10E+02	9.21E+03	-8.27E+01	0	8.00E+02	
9213	8.10E+02	9.21E+03	-8.27E+01	0	8.00E+02	
